case_code,market_name,addr,business_week,context,ValidDate,Latitude,Lontitude,type,badge_code,business_hours,business_hurs_end,last_edited_date
2020113000227,摩斯漢堡-新竹中正店,新竹市東區中正路92號1、2樓,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,24.80541,120.969701,餐飲,B003369,00:00,00:00,2024/05/28 09:30:22
2020113000204,摩斯漢堡-高雄澄清店,高雄市三民區澄清路458號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,22.641438,120.345877,餐飲,B003365,06:00,22:00,2024/05/28 09:30:19
2020113000213,摩斯漢堡-高雄自由店,高雄市左營區自由二路351號1、2樓，353號1樓,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,22.664794,120.308195,餐飲,B003367,06:00,23:00,2024/05/28 09:30:20
2020113000202,摩斯漢堡-善導寺店,臺北市中正區忠孝東路一段178號1樓,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,25.043847,121.526484,餐飲,B003364,08:00,21:30,2024/05/28 09:30:18
2020113000189,摩斯漢堡-蘆洲長榮店,新北市蘆洲區長榮路21號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,25.082232,121.463454,餐飲,B003360,06:00,23:00,2024/05/28 09:30:16
2020113000205,摩斯漢堡-林口復興店,桃園市龜山區復興一路156號1，2樓,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,25.058223,121.366478,餐飲,B003366,06:00,22:00,2024/05/28 09:30:20
2020113000197,摩斯漢堡-桃園藝文廣場店,桃園市桃園區中正路1121號1樓,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,25.017384,121.297635,餐飲,B003363,09:00,21:30,2024/05/28 09:30:18
2020113000183,摩斯漢堡-大直劍南店,臺北市中山區敬業三路20號1樓,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,25.082926,121.556712,餐飲,B003357,06:00,22:00,2024/05/28 09:30:16
2020113000195,摩斯漢堡-台中公益店,臺中市南屯區公益路二段497號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,24.151198,120.637591,餐飲,B003362,06:00,22:00,2024/05/28 09:30:17
2020113000186,摩斯漢堡-樹林店,新北市樹林區中山路一段102號1樓,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,24.991132,121.423064,餐飲,B003359,06:30,21:30,2024/05/28 09:30:16
2020113000190,摩斯漢堡-台中榮總店,臺中市西屯區台灣大道四段1650號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/30 00:00:00,24.184298,120.604647,餐飲,B003361,07:00,19:00,2024/05/28 09:30:17
2020113000185,摩斯漢堡-雙和醫院店,新北市中和區中正路291號B1,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,24.993746,121.494082,餐飲,B003358,06:00,23:00,2024/05/28 09:30:16
2020113000179,摩斯漢堡-台北101店,臺北市信義區市府路45號B1,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,25.034026,121.563903,餐飲,B003356,06:00,02:00,2024/05/28 09:30:15
2020113000178,摩斯漢堡-北投光明店,臺北市北投區光明路212號1、2樓,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,25.136079,121.503936,餐飲,B003355,06:00,00:00,2024/05/28 09:30:15
2020113000167,摩斯漢堡-政大指南店,臺北市文山區指南路二段71號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,24.987915,121.574909,餐飲,B003354,07:00,23:00,2024/05/28 09:30:15
2020113000164,摩斯漢堡-新竹關新店,新竹市東區關新路51號1樓,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,24.785689,121.018536,餐飲,B003353,06:00,23:00,2024/05/28 09:30:15
2020113000080,摩斯漢堡-高雄長庚醫院店,高雄市鳥松區大埤路123號B1(高雄長庚醫院美食街內),星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,22.649847,120.356029,餐飲,B003328,06:00,20:00,2024/05/28 09:30:08
2020113000063,摩斯漢堡-台北捷運爵士廣場店,臺北市中山區中山北路二段48巷7號B1,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,25.0559,121.521344,餐飲,B003322,06:00,23:00,2024/05/28 09:30:06
2020113000091,摩斯漢堡-基隆站前店,基隆市仁愛區忠一路18號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,25.131217,121.739816,餐飲,B003331,06:00,22:00,2024/05/28 09:30:09
2020113000092,摩斯漢堡-亞東醫院店,新北市板橋區南雅南路二段21號B1,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,24.997312,121.452312,餐飲,B003332,06:00,23:00,2024/05/28 09:30:09
2020113000087,摩斯漢堡-中和世紀店,新北市中和區建一路152號1樓,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,24.998446,121.487458,餐飲,B003330,06:00,23:00,2024/05/28 09:30:09
2020113000076,摩斯漢堡-新莊龍安店,新北市新莊區龍安路297號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,25.019791,121.421148,餐飲,B003327,06:00,23:00,2024/05/28 09:30:08
2020113000081,摩斯漢堡-台東新生店,臺東縣臺東市新生路159號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,22.754319,121.145982,餐飲,B003329,06:00,22:00,2024/05/28 09:30:08
2020113000073,摩斯漢堡-石碇服務區店,新北市石碇區林里文山路一段6號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,25.009022,121.645467,餐飲,B003325,11:00,21:30,2024/05/28 09:30:07
2020113000066,摩斯漢堡-台積12P7店,新竹縣寶山鄉園區二路188號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,24.770717,121.012292,餐飲,B003323,07:00,22:00,2024/05/28 09:30:07
2020113000074,摩斯漢堡-永吉店,臺北市信義區永吉路292&294號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,25.045373,121.574592,餐飲,B003326,06:00,22:00,2024/05/28 09:30:07
2020113000067,摩斯漢堡-左營環球店,高雄市左營區高鐵路105號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,22.687374,120.308728,餐飲,B003324,07:00,20:00,2024/05/28 09:30:07
2020113000061,摩斯漢堡-三民美村店,臺中市南區三民西路212號1+2樓及214號1+2樓,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,24.130244,120.661612,餐飲,B003321,06:00,23:00,2024/05/28 09:30:06
2020113000048,摩斯漢堡-長興店,臺北市大安區基隆路三段85號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,25.017413,121.544946,餐飲,B003317,09:00,21:00,2024/05/28 09:30:05
2020113000059,摩斯漢堡-長安松江店,臺北市中山區長安東路二段66號1~3樓,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,25.048344,121.533554,餐飲,B003319,07:00,22:00,2024/05/28 09:30:06
2020113000060,摩斯漢堡-淡水中北店,新北市淡水區中山北路二段181號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,25.184958,121.444057,餐飲,B003320,07:00,22:00,2024/05/28 09:30:06
2020113000050,摩斯漢堡-竹北文興店,新竹縣竹北市文興路一段308號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,24.809286,121.030321,餐飲,B003318,06:00,22:00,2024/05/28 09:30:05
2020113000042,摩斯漢堡-遠東sogo新竹店,新竹市東區中央路241號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,24.80967,120.976231,餐飲,B003316,07:00,23:00,2024/05/28 09:30:05
2020113000040,摩斯漢堡-高雄台鋁店,高雄市前鎮區忠勤路8號1樓,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,22.603434,120.302771,餐飲,B003315,07:00,22:00,2024/05/28 09:30:05
2020113000037,摩斯漢堡-台南永華店,臺南市安平區永華路二段567號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,22.990404,120.174543,餐飲,B003314,06:00,22:00,2024/05/28 09:30:04
2020113000035,摩斯漢堡-屏科大店,屏東縣內埔鄉學府路1號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2026/12/02 00:00:00,22.641196,120.596084,餐飲,B003313,09:00,21:00,2024/05/28 09:30:04
2024052800001,餃仙水餃,苗栗縣苑裡鎮房裡里14鄰11-18號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,自家手工水餃,2027/05/29 00:00:00,24.438159,120.634371,,C003299,11:30,23:30,2024/05/28 09:30:29
2024052200021,摩斯漢堡-SOGO天母店,臺北市士林區中山北路六段77號8樓,星期一，星期二，星期三，星期四，星期五，星期六，,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2027/05/23 00:00:00,25.105007,121.524278,餐飲,B003418,11:00,21:30,2024/05/23 07:30:04
2024052200020,摩斯漢堡-北科庭園店,臺北市大安區新生南路一段1號,星期一，星期二，星期三，星期四，星期五，星期六，,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2027/05/23 00:00:00,25.044205,121.533176,餐飲,B003417,07:00,0.875,2024/05/23 07:00:08
2024052200019,摩斯漢堡-中科龍門店,桃園市大溪區石園路615號(中山科學研究院龍門餐廳),星期一，星期二，星期三，星期四，星期五，星期六，,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2027/05/23 00:00:00,24.86701,121.255863,餐飲,B003416,07:00,0.75,2024/05/23 07:00:08
2024052200018,摩斯漢堡-華陰京站店,臺北市大同區華陰街103號1樓,星期一，星期二，星期三，星期四，星期五，星期六，,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2027/05/23 00:00:00,25.049876,121.517274,餐飲,B003415,07:00,0.875,2024/05/23 07:00:08
2024052200017,摩斯漢堡-基隆長庚店,基隆市安樂區安樂路二段126號1.2樓,星期一，星期二，星期三，星期四，星期五，星期六，,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2027/05/23 00:00:00,25.12171,121.724158,餐飲,B003414,0.27083333333333,0.83333333333333,2024/05/23 07:00:08
2024052200016,摩斯漢堡-林口文化三店,新北市林口區文化三路一段233號,星期一，星期二，星期三，星期四，星期五，星期六，,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2027/05/23 00:00:00,25.071232,121.363015,餐飲,B003413,07:00,0.875,2024/05/23 07:00:08
2024052200015,摩斯漢堡-大雅中清店,臺中市大雅區中清路三段1222號,星期一，星期二，星期三，星期四，星期五，星期六，,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2027/05/23 00:00:00,24.225477,120.645582,餐飲,B003412,11:00,0.83333333333333,2024/05/23 07:00:08
2024052200014,摩斯漢堡-生技園區店,臺北市南港區忠孝東路七段508-8號1樓,星期一，星期二，星期三，星期四，星期五，星期六，,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2027/05/23 00:00:00,25.052205,121.609813,餐飲,B003411,08:00,0.75,2024/05/23 07:00:08
2024052200013,摩斯漢堡-南京寧安店,臺北市松山區南京東路四段197號,星期一，星期二，星期三，星期四，星期五，星期六，,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2027/05/23 00:00:00,25.051758,121.55696,餐飲,B003410,07:00,0.875,2024/05/23 07:00:08
2024052200012,摩斯漢堡-高雄五甲二店,高雄市鳳山區五甲二路365號,星期一，星期二，星期三，星期四，星期五，星期六，,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2027/05/23 00:00:00,22.597994,120.336125,餐飲,B003409,06:30,21:30,2024/05/23 07:00:08
2024052200011,摩斯漢堡-基隆深美店,基隆市信義區教忠街67號,星期一，星期二，星期三，星期四，星期五，星期六，,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2027/05/23 00:00:00,25.136579,121.778561,餐飲,B003408,06:00,0.875,2024/05/23 07:00:08
2024052200010,摩斯漢堡-群聯竹南店,苗栗縣竹南鎮群義路1號(員工餐廳7樓,星期一，星期二，星期三，星期四，星期五，星期六，,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2027/05/23 00:00:00,24.718883,120.910657,餐飲,B003407,11:00,0.79166666666667,2024/05/23 07:00:08
2024052200009,摩斯漢堡-三峽復興店,新北市三峽區復興路457號1樓.2樓,星期一，星期二，星期三，星期四，星期五，星期六，,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2027/05/23 00:00:00,24.938396,121.362166,餐飲,B003406,06:00,0.875,2024/05/23 07:00:08
2024052200008,摩斯漢堡-太平育賢店,臺中市太平區育賢路382號1樓,星期一，星期二，星期三，星期四，星期五，星期六，,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2027/05/23 00:00:00,24.158836,120.713953,餐飲,B003405,07:00,0.875,2024/05/23 07:00:08
2024052200007,摩斯漢堡-中興大學店,臺中市南區興大路145號,星期一，星期二，星期三，星期四，星期五，星期六，,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2027/05/23 00:00:00,24.123235,120.675983,餐飲,B003404,07:00,0.875,2024/05/23 07:00:08
2024052200006,摩斯漢堡-台積電15B廠店,臺中市西屯區新科路1號,星期一，星期二，星期三，星期四，星期五，星期六，,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2027/05/23 00:00:00,24.207989,120.607528,餐飲,B003403,0.41666666666667,0.83333333333333,2024/05/23 07:00:08
2024052200005,摩斯漢堡-明新科大店,新竹縣新豐鄉新興路25號,星期一，星期二，星期三，星期四，星期五，星期六，,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2027/05/23 00:00:00,24.8652,120.991944,餐飲,B003402,07:00,0.875,2024/05/23 07:00:08
2024052200004,摩斯漢堡-東興店,臺北市信義區東興路37號,星期一，星期二，星期三，星期四，星期五，星期六，,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2027/05/23 00:00:00,25.048009,121.566385,餐飲,B003401,07:00,0.83333333333333,2024/05/23 07:00:08
2024052200003,摩斯漢堡-松竹興安店,臺中市北屯區松竹路二段192號,星期一，星期二，星期三，星期四，星期五，星期六，,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2027/05/23 00:00:00,24.183385,120.694856,餐飲,B003400,06:30,22:00,2024/05/23 07:00:08
2024052200002,摩斯漢堡-台北市府店,臺北市信義區忠孝東路五段155號1.2樓,星期一，星期二，星期三，星期四，星期五，星期六，,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2027/05/23 00:00:00,25.041212,121.568378,餐飲,B003399,06:00,22:00,2024/05/23 07:00:08
2024052200001,摩斯漢堡-泰安服務區店,臺中市后里區九甲七路400號2樓(A棟2樓-16),星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2027/05/23 00:00:00,24.328389,120.716702,餐飲,B003398,11:00,22:00,2024/05/23 07:00:08
2024050600003,肉寶林有限公司,臺中市大里區仁福街108號1樓,星期二，星期三，星期四，星期五，星期六，星期日,本公司只用台灣溫體豬，請消費者安心購買。,2027/05/07 00:00:00,24.095984,120.698252,工廠與製造,D005716,10:30,18:00,2024/05/10 02:30:03
2024050600002,久如肉品商行,臺中市大里區台中市大里區仁福街106號,星期二，星期三，星期四，星期五，星期六，星期日,我們是專業黃昏市場，每天當日現宰溫體豬，提供最好的品質跟服務，支持台灣溫體豬。,2027/05/07 00:00:00,24.095981,120.698443,其他經本會確認全數使用臺灣豬為原料之業者,C003296,14:00,19:00,2024/05/10 02:30:03
2020113000295,摩斯漢堡-基隆仁二店,基隆市仁愛區玉田里仁二路216號1、2樓,星期一，星期二，星期三，星期四，星期五，星期六，星期日,安心食品為台灣第一家引進的日式速食業者（MOS），以提供好吃的摩斯米漢 堡為特色，深耕在地，邁入第29個年頭。摩斯漢堡極度重視食品安全，以高規格、 高品質致力於提升顧客服務與維護顧客飲食健康。,2027/03/19 00:00:00,25.129021,121.744456,餐飲,B002458,00:00,00:00,2024/05/06 09:30:03
